algorithm,instance,time
dual pivot,1428,0.40000000
insertion,1429,3103.03000000
first,1429,0.58000000
random,1429,0.60000000
mid,1429,0.58000000
median 3,1429,0.59000000
median 3 random,1429,0.67000000
median 9,1429,0.62000000
median 9 random,1429,0.70000000
dual pivot,1429,0.41000000
insertion,1430,3102.95000000
first,1430,0.58000000
random,1430,0.60000000
mid,1430,0.59000000
median 3,1430,0.59000000
median 3 random,1430,0.68000000
median 9,1430,0.61000000
median 9 random,1430,0.71000000
dual pivot,1430,0.39000000
insertion,1431,3102.57000000
first,1431,0.59000000
random,1431,0.60000000
mid,1431,0.58000000
median 3,1431,0.59000000
median 3 random,1431,0.68000000
median 9,1431,0.61000000
median 9 random,1431,0.70000000
dual pivot,1431,0.39000000
insertion,1432,3102.85000000
first,1432,0.59000000
random,1432,0.60000000
mid,1432,0.58000000
median 3,1432,0.59000000
median 3 random,1432,0.68000000
median 9,1432,0.61000000
median 9 random,1432,0.71000000
dual pivot,1432,0.40000000
insertion,1433,3102.79000000
first,1433,0.58000000
random,1433,0.60000000
mid,1433,0.58000000
median 3,1433,0.59000000
median 3 random,1433,0.67000000
median 9,1433,0.61000000
median 9 random,1433,0.70000000
dual pivot,1433,0.40000000
insertion,1434,3103.58000000
first,1434,0.57000000
random,1434,0.61000000
mid,1434,0.57000000
median 3,1434,0.59000000
median 3 random,1434,0.68000000
median 9,1434,0.61000000
median 9 random,1434,0.70000000
dual pivot,1434,0.40000000
insertion,1435,3102.13000000
first,1435,0.59000000
random,1435,0.60000000
mid,1435,0.58000000
median 3,1435,0.60000000
median 3 random,1435,0.68000000
median 9,1435,0.61000000
median 9 random,1435,0.70000000
dual pivot,1435,0.39000000
insertion,1436,3104.05000000
first,1436,0.59000000
random,1436,0.60000000
mid,1436,0.57000000
median 3,1436,0.60000000
median 3 random,1436,0.67000000
median 9,1436,0.62000000
median 9 random,1436,0.70000000
dual pivot,1436,0.39000000
insertion,1437,3102.39000000
first,1437,0.59000000
random,1437,0.60000000
mid,1437,0.58000000
median 3,1437,0.59000000
median 3 random,1437,0.67000000
median 9,1437,0.61000000
median 9 random,1437,0.71000000
dual pivot,1437,0.38000000
insertion,1438,3103.18000000
first,1438,0.58000000
random,1438,0.60000000
mid,1438,0.57000000
median 3,1438,0.59000000
median 3 random,1438,0.68000000
median 9,1438,0.61000000
median 9 random,1438,0.70000000
dual pivot,1438,0.40000000
insertion,1439,3102.27000000
first,1439,0.58000000
random,1439,0.60000000
mid,1439,0.58000000
median 3,1439,0.59000000
median 3 random,1439,0.68000000
median 9,1439,0.61000000
median 9 random,1439,0.71000000
dual pivot,1439,0.39000000
insertion,1440,3103.16000000
first,1440,0.60000000
random,1440,0.60000000
mid,1440,0.58000000
median 3,1440,0.59000000
median 3 random,1440,0.68000000
median 9,1440,0.61000000
median 9 random,1440,0.70000000
dual pivot,1440,0.40000000
insertion,1441,3102.03000000
first,1441,0.59000000
random,1441,0.60000000
mid,1441,0.58000000
median 3,1441,0.59000000
median 3 random,1441,0.67000000
median 9,1441,0.62000000
median 9 random,1441,0.70000000
dual pivot,1441,0.40000000
insertion,1442,3104.12000000
first,1442,0.58000000
random,1442,0.60000000
mid,1442,0.58000000
median 3,1442,0.59000000
median 3 random,1442,0.68000000
median 9,1442,0.61000000
median 9 random,1442,0.70000000
dual pivot,1442,0.39000000
insertion,1443,3104.25000000
first,1443,0.57000000
random,1443,0.61000000
mid,1443,0.57000000
median 3,1443,0.59000000
median 3 random,1443,0.68000000
median 9,1443,0.61000000
median 9 random,1443,0.71000000
dual pivot,1443,0.40000000
insertion,1444,3103.81000000
first,1444,0.58000000
random,1444,0.61000000
mid,1444,0.57000000
median 3,1444,0.59000000
median 3 random,1444,0.68000000
median 9,1444,0.61000000
median 9 random,1444,0.71000000
dual pivot,1444,0.40000000
insertion,1445,3103.43000000
first,1445,0.59000000
random,1445,0.60000000
mid,1445,0.57000000
median 3,1445,0.60000000
median 3 random,1445,0.68000000
median 9,1445,0.61000000
median 9 random,1445,0.71000000
dual pivot,1445,0.40000000
insertion,1446,3106.31000000
first,1446,0.58000000
random,1446,0.61000000
mid,1446,0.58000000
median 3,1446,0.59000000
median 3 random,1446,0.68000000
median 9,1446,0.61000000
median 9 random,1446,0.71000000
dual pivot,1446,0.39000000
insertion,1447,3102.52000000
first,1447,0.60000000
random,1447,0.60000000
mid,1447,0.58000000
median 3,1447,0.59000000
median 3 random,1447,0.68000000
median 9,1447,0.61000000
median 9 random,1447,0.70000000
dual pivot,1447,0.40000000
insertion,1448,3102.96000000
first,1448,0.58000000
random,1448,0.60000000
mid,1448,0.58000000
median 3,1448,0.59000000
median 3 random,1448,0.67000000
median 9,1448,0.61000000
median 9 random,1448,0.71000000
dual pivot,1448,0.39000000
insertion,1449,3103.42000000
first,1449,0.58000000
random,1449,0.61000000
mid,1449,0.58000000
median 3,1449,0.59000000
median 3 random,1449,0.68000000
median 9,1449,0.62000000
median 9 random,1449,0.70000000
dual pivot,1449,0.39000000
insertion,1450,3103.94000000
first,1450,0.58000000
random,1450,0.60000000
mid,1450,0.57000000
median 3,1450,0.60000000
median 3 random,1450,0.67000000
median 9,1450,0.62000000
median 9 random,1450,0.70000000
dual pivot,1450,0.40000000
insertion,1451,3103.20000000
first,1451,0.58000000
random,1451,0.61000000
mid,1451,0.57000000
median 3,1451,0.60000000
median 3 random,1451,0.67000000
median 9,1451,0.61000000
median 9 random,1451,0.71000000
dual pivot,1451,0.38000000
insertion,1452,3104.53000000
first,1452,0.59000000
random,1452,0.61000000
mid,1452,0.57000000
median 3,1452,0.60000000
median 3 random,1452,0.68000000
median 9,1452,0.61000000
median 9 random,1452,0.71000000
dual pivot,1452,0.39000000
insertion,1453,3102.72000000
first,1453,0.58000000
random,1453,0.60000000
mid,1453,0.58000000
median 3,1453,0.59000000
median 3 random,1453,0.67000000
median 9,1453,0.62000000
median 9 random,1453,0.70000000
dual pivot,1453,0.40000000
insertion,1454,3103.00000000
first,1454,0.59000000
random,1454,0.60000000
mid,1454,0.57000000
median 3,1454,0.59000000
median 3 random,1454,0.68000000
median 9,1454,0.61000000
median 9 random,1454,0.71000000
dual pivot,1454,0.40000000
insertion,1455,3104.75000000
first,1455,0.58000000
random,1455,0.61000000
mid,1455,0.58000000
median 3,1455,0.59000000
median 3 random,1455,0.68000000
median 9,1455,0.61000000
median 9 random,1455,0.71000000
dual pivot,1455,0.39000000
insertion,1456,3104.51000000
first,1456,0.59000000
random,1456,0.60000000
mid,1456,0.58000000
median 3,1456,0.59000000
median 3 random,1456,0.68000000
median 9,1456,0.61000000
median 9 random,1456,0.71000000
dual pivot,1456,0.39000000
insertion,1457,3104.29000000
first,1457,0.59000000
random,1457,0.60000000
mid,1457,0.58000000
median 3,1457,0.59000000
median 3 random,1457,0.67000000
median 9,1457,0.62000000
median 9 random,1457,0.70000000
dual pivot,1457,0.39000000
insertion,1458,3104.10000000
first,1458,0.59000000
random,1458,0.60000000
mid,1458,0.58000000
median 3,1458,0.59000000
median 3 random,1458,0.67000000
median 9,1458,0.62000000
median 9 random,1458,0.70000000
dual pivot,1458,0.38000000
insertion,1459,3104.28000000
first,1459,0.58000000
random,1459,0.60000000
mid,1459,0.58000000
median 3,1459,0.59000000
median 3 random,1459,0.68000000
median 9,1459,0.61000000
median 9 random,1459,0.70000000
dual pivot,1459,0.39000000
insertion,1460,3103.38000000
first,1460,0.59000000
random,1460,0.61000000
mid,1460,0.57000000
median 3,1460,0.60000000
median 3 random,1460,0.67000000
median 9,1460,0.62000000
median 9 random,1460,0.70000000
dual pivot,1460,0.40000000
insertion,1461,3104.12000000
first,1461,0.59000000
random,1461,0.61000000
mid,1461,0.58000000
median 3,1461,0.59000000
median 3 random,1461,0.68000000
median 9,1461,0.61000000
median 9 random,1461,0.70000000
dual pivot,1461,0.40000000
insertion,1462,3104.35000000
first,1462,0.58000000
random,1462,0.60000000
mid,1462,0.58000000
median 3,1462,0.59000000
median 3 random,1462,0.68000000
median 9,1462,0.61000000
median 9 random,1462,0.70000000
dual pivot,1462,0.39000000
insertion,1463,3104.37000000
first,1463,0.58000000
random,1463,0.61000000
mid,1463,0.57000000
median 3,1463,0.60000000
median 3 random,1463,0.68000000
median 9,1463,0.61000000
median 9 random,1463,0.70000000
dual pivot,1463,0.39000000
insertion,1464,3103.87000000
first,1464,0.58000000
random,1464,0.61000000
mid,1464,0.58000000
median 3,1464,0.59000000
median 3 random,1464,0.68000000
median 9,1464,0.61000000
median 9 random,1464,0.70000000
dual pivot,1464,0.40000000
insertion,1465,3104.08000000
first,1465,0.58000000
random,1465,0.60000000
mid,1465,0.58000000
median 3,1465,0.59000000
median 3 random,1465,0.68000000
median 9,1465,0.62000000
median 9 random,1465,0.70000000
dual pivot,1465,0.40000000
insertion,1466,3104.66000000
first,1466,0.58000000
random,1466,0.61000000
mid,1466,0.57000000
median 3,1466,0.59000000
median 3 random,1466,0.68000000
median 9,1466,0.61000000
median 9 random,1466,0.71000000
dual pivot,1466,0.40000000
insertion,1467,3104.77000000
first,1467,0.60000000
random,1467,0.60000000
mid,1467,0.57000000
median 3,1467,0.60000000
median 3 random,1467,0.68000000
median 9,1467,0.61000000
median 9 random,1467,0.70000000
dual pivot,1467,0.39000000
insertion,1468,3104.55000000
first,1468,0.58000000
random,1468,0.61000000
mid,1468,0.57000000
median 3,1468,0.60000000
median 3 random,1468,0.67000000
median 9,1468,0.61000000
median 9 random,1468,0.71000000
dual pivot,1468,0.39000000
insertion,1469,3104.68000000
first,1469,0.57000000
random,1469,0.61000000
mid,1469,0.58000000
median 3,1469,0.60000000
median 3 random,1469,0.67000000
median 9,1469,0.62000000
median 9 random,1469,0.70000000
dual pivot,1469,0.40000000
insertion,1470,3104.43000000
first,1470,0.58000000
random,1470,0.60000000
mid,1470,0.58000000
median 3,1470,0.59000000
median 3 random,1470,0.68000000
median 9,1470,0.61000000
median 9 random,1470,0.70000000
dual pivot,1470,0.40000000
insertion,1471,3105.17000000
first,1471,0.59000000
random,1471,0.60000000
mid,1471,0.57000000
median 3,1471,0.59000000
median 3 random,1471,0.68000000
median 9,1471,0.61000000
median 9 random,1471,0.70000000
dual pivot,1471,0.40000000
insertion,1472,3104.75000000
first,1472,0.58000000
random,1472,0.60000000
mid,1472,0.58000000
median 3,1472,0.59000000
median 3 random,1472,0.68000000
median 9,1472,0.61000000
median 9 random,1472,0.70000000
dual pivot,1472,0.40000000
insertion,1473,3104.20000000
first,1473,0.57000000
random,1473,0.60000000
mid,1473,0.58000000
median 3,1473,0.60000000
median 3 random,1473,0.67000000
median 9,1473,0.62000000
median 9 random,1473,0.70000000
dual pivot,1473,0.39000000
insertion,1474,3106.35000000
first,1474,0.58000000
random,1474,0.61000000
mid,1474,0.58000000
median 3,1474,0.59000000
median 3 random,1474,0.68000000
median 9,1474,0.61000000
median 9 random,1474,0.70000000
dual pivot,1474,0.40000000
insertion,1475,3104.59000000
first,1475,0.58000000
random,1475,0.60000000
mid,1475,0.58000000
median 3,1475,0.59000000
median 3 random,1475,0.68000000
median 9,1475,0.61000000
median 9 random,1475,0.70000000
dual pivot,1475,0.41000000
insertion,1476,3106.54000000
first,1476,0.59000000
random,1476,0.60000000
mid,1476,0.58000000
median 3,1476,0.59000000
median 3 random,1476,0.68000000
median 9,1476,0.61000000
median 9 random,1476,0.70000000
dual pivot,1476,0.40000000
insertion,1477,3104.29000000
first,1477,0.58000000
random,1477,0.60000000
mid,1477,0.58000000
median 3,1477,0.60000000
median 3 random,1477,0.67000000
median 9,1477,0.61000000
median 9 random,1477,0.71000000
dual pivot,1477,0.39000000
insertion,1478,3105.00000000
first,1478,0.59000000
random,1478,0.60000000
mid,1478,0.58000000
median 3,1478,0.59000000
median 3 random,1478,0.68000000
median 9,1478,0.61000000
median 9 random,1478,0.71000000
dual pivot,1478,0.40000000
insertion,1479,3104.46000000
first,1479,0.59000000
random,1479,0.60000000
mid,1479,0.57000000
median 3,1479,0.59000000
median 3 random,1479,0.68000000
median 9,1479,0.61000000
median 9 random,1479,0.71000000
dual pivot,1479,0.39000000
insertion,1480,3104.30000000
first,1480,0.58000000
random,1480,0.60000000
mid,1480,0.58000000
median 3,1480,0.59000000
median 3 random,1480,0.68000000
median 9,1480,0.61000000
median 9 random,1480,0.71000000
dual pivot,1480,0.39000000
insertion,1481,3103.97000000
first,1481,0.58000000
random,1481,0.61000000
mid,1481,0.58000000
median 3,1481,0.59000000
median 3 random,1481,0.67000000
median 9,1481,0.62000000
median 9 random,1481,0.70000000
dual pivot,1481,0.40000000
insertion,1482,3103.79000000
first,1482,0.58000000
random,1482,0.60000000
mid,1482,0.58000000
median 3,1482,0.60000000
median 3 random,1482,0.67000000
median 9,1482,0.61000000
median 9 random,1482,0.71000000
dual pivot,1482,0.39000000
insertion,1483,3104.38000000
first,1483,0.57000000
random,1483,0.61000000
mid,1483,0.57000000
median 3,1483,0.60000000
median 3 random,1483,0.67000000
median 9,1483,0.62000000
median 9 random,1483,0.70000000
dual pivot,1483,0.40000000
insertion,1484,3105.26000000
first,1484,0.58000000
random,1484,0.60000000
mid,1484,0.57000000
median 3,1484,0.60000000
median 3 random,1484,0.67000000
median 9,1484,0.62000000
median 9 random,1484,0.71000000
dual pivot,1484,0.39000000
insertion,1485,3104.55000000
first,1485,0.58000000
random,1485,0.60000000
mid,1485,0.58000000
median 3,1485,0.59000000
median 3 random,1485,0.67000000
median 9,1485,0.62000000
median 9 random,1485,0.70000000
dual pivot,1485,0.40000000
insertion,1486,3104.89000000
first,1486,0.59000000
random,1486,0.60000000
mid,1486,0.58000000
median 3,1486,0.59000000
median 3 random,1486,0.68000000
median 9,1486,0.60000000
median 9 random,1486,0.71000000
dual pivot,1486,0.39000000
insertion,1487,3104.88000000
first,1487,0.58000000
random,1487,0.61000000
mid,1487,0.57000000
median 3,1487,0.59000000
median 3 random,1487,0.67000000
median 9,1487,0.62000000
median 9 random,1487,0.70000000
dual pivot,1487,0.40000000
insertion,1488,3104.81000000
first,1488,0.58000000
random,1488,0.60000000
mid,1488,0.58000000
median 3,1488,0.60000000
median 3 random,1488,0.67000000
median 9,1488,0.62000000
median 9 random,1488,0.70000000
dual pivot,1488,0.39000000
insertion,1489,3104.08000000
first,1489,0.57000000
random,1489,0.61000000
mid,1489,0.57000000
median 3,1489,0.59000000
median 3 random,1489,0.67000000
median 9,1489,0.62000000
median 9 random,1489,0.70000000
dual pivot,1489,0.39000000
insertion,1490,3104.13000000
first,1490,0.58000000
random,1490,0.61000000
mid,1490,0.57000000
median 3,1490,0.59000000
median 3 random,1490,0.68000000
median 9,1490,0.61000000
median 9 random,1490,0.70000000
dual pivot,1490,0.40000000
insertion,1491,3101.93000000
first,1491,0.58000000
random,1491,0.60000000
mid,1491,0.58000000
median 3,1491,0.60000000
median 3 random,1491,0.67000000
median 9,1491,0.61000000
median 9 random,1491,0.71000000
dual pivot,1491,0.40000000
insertion,1492,3104.13000000
first,1492,0.58000000
random,1492,0.61000000
mid,1492,0.57000000
median 3,1492,0.60000000
median 3 random,1492,0.67000000
median 9,1492,0.61000000
median 9 random,1492,0.71000000
dual pivot,1492,0.39000000
insertion,1493,3104.29000000
first,1493,0.58000000
random,1493,0.61000000
mid,1493,0.57000000
median 3,1493,0.60000000
median 3 random,1493,0.67000000
median 9,1493,0.61000000
median 9 random,1493,0.71000000
dual pivot,1493,0.38000000
insertion,1494,3103.14000000
first,1494,0.58000000
random,1494,0.60000000
mid,1494,0.58000000
median 3,1494,0.59000000
median 3 random,1494,0.68000000
median 9,1494,0.62000000
median 9 random,1494,0.70000000
dual pivot,1494,0.39000000
insertion,1495,3104.14000000
first,1495,0.58000000
random,1495,0.60000000
mid,1495,0.58000000
median 3,1495,0.59000000
median 3 random,1495,0.67000000
median 9,1495,0.62000000
median 9 random,1495,0.70000000
dual pivot,1495,0.39000000
insertion,1496,3105.40000000
first,1496,0.58000000
random,1496,0.60000000
mid,1496,0.58000000
median 3,1496,0.59000000
median 3 random,1496,0.68000000
median 9,1496,0.62000000
median 9 random,1496,0.70000000
dual pivot,1496,0.40000000
insertion,1497,3104.09000000
first,1497,0.59000000
random,1497,0.60000000
mid,1497,0.58000000
median 3,1497,0.59000000
median 3 random,1497,0.68000000
median 9,1497,0.61000000
median 9 random,1497,0.70000000
dual pivot,1497,0.40000000
insertion,1498,3104.14000000
first,1498,0.58000000
random,1498,0.60000000
mid,1498,0.57000000
median 3,1498,0.60000000
median 3 random,1498,0.67000000
median 9,1498,0.62000000
median 9 random,1498,0.70000000
dual pivot,1498,0.40000000
insertion,1499,3105.12000000
first,1499,0.58000000
random,1499,0.60000000
mid,1499,0.57000000
median 3,1499,0.59000000
median 3 random,1499,0.68000000
median 9,1499,0.61000000
median 9 random,1499,0.70000000
dual pivot,1499,0.39000000
insertion,1500,3107.14000000
first,1500,0.58000000
random,1500,0.60000000
mid,1500,0.59000000
median 3,1500,0.59000000
median 3 random,1500,0.68000000
median 9,1500,0.61000000
median 9 random,1500,0.71000000
dual pivot,1500,0.39000000
insertion,1501,3105.63000000
first,1501,0.58000000
random,1501,0.60000000
mid,1501,0.57000000
median 3,1501,0.59000000
median 3 random,1501,0.67000000
median 9,1501,0.61000000
median 9 random,1501,0.70000000
dual pivot,1501,0.39000000
insertion,1502,3105.47000000
first,1502,0.57000000
random,1502,0.60000000
mid,1502,0.58000000
median 3,1502,0.59000000
median 3 random,1502,0.67000000
median 9,1502,0.61000000
median 9 random,1502,0.70000000
dual pivot,1502,0.40000000
insertion,1503,3104.85000000
first,1503,0.57000000
random,1503,0.60000000
mid,1503,0.58000000
median 3,1503,0.59000000
median 3 random,1503,0.67000000
median 9,1503,0.61000000
median 9 random,1503,0.70000000
dual pivot,1503,0.39000000
insertion,1504,3104.61000000
first,1504,0.58000000
random,1504,0.60000000
mid,1504,0.57000000
median 3,1504,0.58000000
median 3 random,1504,0.67000000
median 9,1504,0.61000000
median 9 random,1504,0.70000000
dual pivot,1504,0.39000000
insertion,1505,3103.09000000
first,1505,0.59000000
random,1505,0.60000000
mid,1505,0.57000000
median 3,1505,0.59000000
median 3 random,1505,0.67000000
median 9,1505,0.61000000
median 9 random,1505,0.70000000
dual pivot,1505,0.38000000
insertion,1506,3107.40000000
first,1506,0.58000000
random,1506,0.59000000
mid,1506,0.58000000
median 3,1506,0.58000000
median 3 random,1506,0.67000000
median 9,1506,0.62000000
median 9 random,1506,0.70000000
dual pivot,1506,0.39000000
insertion,1507,3104.51000000
first,1507,0.58000000
random,1507,0.60000000
mid,1507,0.56000000
median 3,1507,0.59000000
median 3 random,1507,0.67000000
median 9,1507,0.61000000
median 9 random,1507,0.70000000
dual pivot,1507,0.39000000
insertion,1508,3102.20000000
first,1508,0.58000000
random,1508,0.60000000
mid,1508,0.57000000
median 3,1508,0.59000000
median 3 random,1508,0.67000000
median 9,1508,0.60000000
median 9 random,1508,0.70000000
dual pivot,1508,0.38000000
insertion,1509,3102.71000000
first,1509,0.57000000
random,1509,0.60000000
mid,1509,0.57000000
median 3,1509,0.59000000
median 3 random,1509,0.68000000
median 9,1509,0.61000000
median 9 random,1509,0.70000000
dual pivot,1509,0.41000000
insertion,1510,3103.27000000
first,1510,0.57000000
random,1510,0.60000000
mid,1510,0.58000000
median 3,1510,0.58000000
median 3 random,1510,0.67000000
median 9,1510,0.61000000
median 9 random,1510,0.70000000
dual pivot,1510,0.39000000
insertion,1511,3102.54000000
first,1511,0.59000000
random,1511,0.59000000
mid,1511,0.58000000
median 3,1511,0.59000000
median 3 random,1511,0.67000000
median 9,1511,0.60000000
median 9 random,1511,0.70000000
dual pivot,1511,0.39000000
insertion,1512,3103.51000000
first,1512,0.57000000
random,1512,0.60000000
mid,1512,0.59000000
median 3,1512,0.59000000
median 3 random,1512,0.67000000
median 9,1512,0.61000000
median 9 random,1512,0.70000000
dual pivot,1512,0.39000000
insertion,1513,3102.83000000
first,1513,0.59000000
random,1513,0.60000000
mid,1513,0.57000000
median 3,1513,0.59000000
median 3 random,1513,0.67000000
median 9,1513,0.61000000
median 9 random,1513,0.70000000
dual pivot,1513,0.39000000
insertion,1514,3103.54000000
first,1514,0.57000000
random,1514,0.60000000
mid,1514,0.57000000
median 3,1514,0.58000000
median 3 random,1514,0.68000000
median 9,1514,0.60000000
median 9 random,1514,0.70000000
dual pivot,1514,0.39000000
insertion,1515,3105.32000000
first,1515,0.58000000
random,1515,0.60000000
mid,1515,0.57000000
median 3,1515,0.59000000
median 3 random,1515,0.67000000
median 9,1515,0.61000000
median 9 random,1515,0.70000000
dual pivot,1515,0.39000000
insertion,1516,3103.09000000
first,1516,0.57000000
random,1516,0.60000000
mid,1516,0.58000000
median 3,1516,0.59000000
median 3 random,1516,0.67000000
median 9,1516,0.61000000
median 9 random,1516,0.70000000
dual pivot,1516,0.39000000
insertion,1517,3102.44000000
first,1517,0.59000000
random,1517,0.60000000
mid,1517,0.57000000
median 3,1517,0.59000000
median 3 random,1517,0.67000000
median 9,1517,0.61000000
median 9 random,1517,0.70000000
dual pivot,1517,0.39000000
insertion,1518,3102.96000000
first,1518,0.57000000
random,1518,0.61000000
mid,1518,0.57000000
median 3,1518,0.59000000
median 3 random,1518,0.67000000
median 9,1518,0.61000000
median 9 random,1518,0.70000000
dual pivot,1518,0.40000000
insertion,1519,3103.66000000
first,1519,0.57000000
random,1519,0.61000000
mid,1519,0.57000000
median 3,1519,0.59000000
median 3 random,1519,0.67000000
median 9,1519,0.61000000
median 9 random,1519,0.70000000
dual pivot,1519,0.39000000
insertion,1520,3104.59000000
first,1520,0.57000000
random,1520,0.60000000
mid,1520,0.57000000
median 3,1520,0.59000000
median 3 random,1520,0.67000000
median 9,1520,0.61000000
median 9 random,1520,0.70000000
dual pivot,1520,0.40000000
insertion,1521,3103.37000000
first,1521,0.58000000
random,1521,0.60000000
mid,1521,0.57000000
median 3,1521,0.59000000
median 3 random,1521,0.67000000
median 9,1521,0.61000000
median 9 random,1521,0.70000000
dual pivot,1521,0.39000000
insertion,1522,3105.20000000
first,1522,0.58000000
random,1522,0.60000000
mid,1522,0.57000000
median 3,1522,0.59000000
median 3 random,1522,0.67000000
median 9,1522,0.61000000
median 9 random,1522,0.70000000
dual pivot,1522,0.38000000
insertion,1523,3106.22000000
first,1523,0.58000000
random,1523,0.60000000
mid,1523,0.58000000
median 3,1523,0.59000000
median 3 random,1523,0.67000000
median 9,1523,0.61000000
median 9 random,1523,0.70000000
dual pivot,1523,0.39000000
insertion,1524,3103.75000000
first,1524,0.57000000
random,1524,0.60000000
mid,1524,0.59000000
median 3,1524,0.59000000
median 3 random,1524,0.67000000
median 9,1524,0.61000000
median 9 random,1524,0.70000000
dual pivot,1524,0.38000000
insertion,1525,3103.98000000
first,1525,0.57000000
random,1525,0.60000000
mid,1525,0.58000000
median 3,1525,0.59000000
median 3 random,1525,0.67000000
median 9,1525,0.61000000
median 9 random,1525,0.70000000
dual pivot,1525,0.39000000
insertion,1526,3104.07000000
first,1526,0.57000000
random,1526,0.60000000
mid,1526,0.58000000
median 3,1526,0.59000000
median 3 random,1526,0.67000000
median 9,1526,0.61000000
median 9 random,1526,0.70000000
dual pivot,1526,0.39000000
insertion,1527,3104.49000000
first,1527,0.58000000
random,1527,0.60000000
mid,1527,0.58000000
median 3,1527,0.59000000
median 3 random,1527,0.67000000
median 9,1527,0.61000000
median 9 random,1527,0.70000000
dual pivot,1527,0.39000000
insertion,1528,3104.60000000
first,1528,0.58000000
random,1528,0.60000000
mid,1528,0.57000000
median 3,1528,0.59000000
median 3 random,1528,0.67000000
median 9,1528,0.61000000
median 9 random,1528,0.70000000
dual pivot,1528,0.40000000
insertion,1529,3104.08000000
first,1529,0.58000000
random,1529,0.60000000
mid,1529,0.57000000
median 3,1529,0.59000000
median 3 random,1529,0.68000000
median 9,1529,0.60000000
median 9 random,1529,0.71000000
dual pivot,1529,0.39000000
insertion,1530,3104.76000000
first,1530,0.58000000
random,1530,0.60000000
mid,1530,0.57000000
median 3,1530,0.59000000
median 3 random,1530,0.68000000
median 9,1530,0.60000000
median 9 random,1530,0.70000000
dual pivot,1530,0.40000000
insertion,1531,3104.64000000
first,1531,0.57000000
random,1531,0.60000000
mid,1531,0.58000000
median 3,1531,0.59000000
median 3 random,1531,0.67000000
median 9,1531,0.61000000
median 9 random,1531,0.70000000
dual pivot,1531,0.39000000
insertion,1532,3107.42000000
first,1532,0.57000000
random,1532,0.61000000
mid,1532,0.57000000
median 3,1532,0.59000000
median 3 random,1532,0.67000000
median 9,1532,0.62000000
median 9 random,1532,0.70000000
dual pivot,1532,0.40000000
insertion,1533,3104.79000000
first,1533,0.58000000
random,1533,0.60000000
mid,1533,0.58000000
median 3,1533,0.58000000
median 3 random,1533,0.68000000
median 9,1533,0.61000000
median 9 random,1533,0.70000000
dual pivot,1533,0.40000000
insertion,1534,3108.10000000
first,1534,0.57000000
random,1534,0.61000000
mid,1534,0.57000000
median 3,1534,0.59000000
median 3 random,1534,0.67000000
median 9,1534,0.62000000
median 9 random,1534,0.70000000
dual pivot,1534,0.39000000
insertion,1535,3104.02000000
first,1535,0.58000000
random,1535,0.60000000
mid,1535,0.57000000
median 3,1535,0.58000000
median 3 random,1535,0.67000000
median 9,1535,0.61000000
median 9 random,1535,0.70000000
dual pivot,1535,0.39000000
insertion,1536,3105.80000000
first,1536,0.57000000
random,1536,0.60000000
mid,1536,0.58000000
median 3,1536,0.58000000
median 3 random,1536,0.68000000
median 9,1536,0.60000000
median 9 random,1536,0.71000000
dual pivot,1536,0.38000000
insertion,1537,3103.18000000
first,1537,0.58000000
random,1537,0.60000000
mid,1537,0.58000000
median 3,1537,0.58000000
median 3 random,1537,0.68000000
median 9,1537,0.61000000
median 9 random,1537,0.70000000
dual pivot,1537,0.39000000
insertion,1538,3106.36000000
first,1538,0.57000000
random,1538,0.60000000
mid,1538,0.58000000
median 3,1538,0.59000000
median 3 random,1538,0.67000000
median 9,1538,0.61000000
median 9 random,1538,0.71000000
dual pivot,1538,0.38000000
insertion,1539,3104.60000000
first,1539,0.58000000
random,1539,0.61000000
mid,1539,0.57000000
median 3,1539,0.58000000
median 3 random,1539,0.68000000
median 9,1539,0.61000000
median 9 random,1539,0.70000000
dual pivot,1539,0.40000000
insertion,1540,3104.62000000
first,1540,0.59000000
random,1540,0.60000000
mid,1540,0.58000000
median 3,1540,0.59000000
median 3 random,1540,0.67000000
median 9,1540,0.62000000
median 9 random,1540,0.70000000
dual pivot,1540,0.39000000
insertion,1541,3104.52000000
first,1541,0.57000000
random,1541,0.60000000
mid,1541,0.58000000
median 3,1541,0.59000000
median 3 random,1541,0.67000000
median 9,1541,0.61000000
median 9 random,1541,0.71000000
dual pivot,1541,0.38000000
insertion,1542,3106.55000000
first,1542,0.58000000
random,1542,0.60000000
mid,1542,0.57000000
median 3,1542,0.59000000
median 3 random,1542,0.67000000
median 9,1542,0.62000000
median 9 random,1542,0.70000000
dual pivot,1542,0.39000000
insertion,1543,3104.90000000
first,1543,0.58000000
random,1543,0.60000000
mid,1543,0.58000000
median 3,1543,0.59000000
median 3 random,1543,0.67000000
median 9,1543,0.61000000
median 9 random,1543,0.71000000
dual pivot,1543,0.39000000
insertion,1544,3104.76000000
first,1544,0.58000000
random,1544,0.60000000
mid,1544,0.57000000
median 3,1544,0.59000000
median 3 random,1544,0.67000000
median 9,1544,0.61000000
median 9 random,1544,0.70000000
dual pivot,1544,0.39000000
insertion,1545,3105.47000000
first,1545,0.58000000
random,1545,0.60000000
mid,1545,0.58000000
median 3,1545,0.58000000
median 3 random,1545,0.67000000
median 9,1545,0.61000000
median 9 random,1545,0.71000000
dual pivot,1545,0.39000000
insertion,1546,3105.73000000
first,1546,0.58000000
random,1546,0.61000000
mid,1546,0.57000000
