algorithm,instance,time
median 3 random,1040,0.12000000
median 9,1040,0.12000000
median 9 random,1040,0.13000000
dual pivot,1040,0.07000000
insertion,1041,122.68000000
first,1041,0.11000000
random,1041,0.12000000
mid,1041,0.10000000
median 3,1041,0.11000000
median 3 random,1041,0.13000000
median 9,1041,0.11000000
median 9 random,1041,0.14000000
dual pivot,1041,0.07000000
insertion,1042,122.60000000
first,1042,0.11000000
random,1042,0.11000000
mid,1042,0.11000000
median 3,1042,0.11000000
median 3 random,1042,0.13000000
median 9,1042,0.11000000
median 9 random,1042,0.13000000
dual pivot,1042,0.08000000
insertion,1043,122.84000000
first,1043,0.10000000
random,1043,0.12000000
mid,1043,0.10000000
median 3,1043,0.11000000
median 3 random,1043,0.13000000
median 9,1043,0.12000000
median 9 random,1043,0.13000000
dual pivot,1043,0.07000000
insertion,1044,122.66000000
first,1044,0.11000000
random,1044,0.11000000
mid,1044,0.11000000
median 3,1044,0.11000000
median 3 random,1044,0.12000000
median 9,1044,0.12000000
median 9 random,1044,0.13000000
dual pivot,1044,0.08000000
insertion,1045,122.70000000
first,1045,0.11000000
random,1045,0.11000000
mid,1045,0.11000000
median 3,1045,0.11000000
median 3 random,1045,0.13000000
median 9,1045,0.11000000
median 9 random,1045,0.13000000
dual pivot,1045,0.08000000
insertion,1046,122.71000000
first,1046,0.10000000
random,1046,0.11000000
mid,1046,0.11000000
median 3,1046,0.11000000
median 3 random,1046,0.13000000
median 9,1046,0.11000000
median 9 random,1046,0.14000000
dual pivot,1046,0.07000000
insertion,1047,122.64000000
first,1047,0.11000000
random,1047,0.11000000
mid,1047,0.11000000
median 3,1047,0.11000000
median 3 random,1047,0.13000000
median 9,1047,0.11000000
median 9 random,1047,0.14000000
dual pivot,1047,0.07000000
insertion,1048,122.61000000
first,1048,0.11000000
random,1048,0.11000000
mid,1048,0.11000000
median 3,1048,0.11000000
median 3 random,1048,0.13000000
median 9,1048,0.11000000
median 9 random,1048,0.14000000
dual pivot,1048,0.07000000
insertion,1049,122.88000000
first,1049,0.11000000
random,1049,0.11000000
mid,1049,0.11000000
median 3,1049,0.11000000
median 3 random,1049,0.13000000
median 9,1049,0.11000000
median 9 random,1049,0.13000000
dual pivot,1049,0.08000000
insertion,1050,122.86000000
first,1050,0.11000000
random,1050,0.11000000
mid,1050,0.11000000
median 3,1050,0.11000000
median 3 random,1050,0.12000000
median 9,1050,0.12000000
median 9 random,1050,0.13000000
dual pivot,1050,0.08000000
insertion,1051,122.90000000
first,1051,0.11000000
random,1051,0.11000000
mid,1051,0.11000000
median 3,1051,0.11000000
median 3 random,1051,0.12000000
median 9,1051,0.12000000
median 9 random,1051,0.13000000
dual pivot,1051,0.07000000
insertion,1052,122.88000000
first,1052,0.11000000
random,1052,0.11000000
mid,1052,0.10000000
median 3,1052,0.11000000
median 3 random,1052,0.13000000
median 9,1052,0.12000000
median 9 random,1052,0.13000000
dual pivot,1052,0.07000000
insertion,1053,122.76000000
first,1053,0.11000000
random,1053,0.11000000
mid,1053,0.10000000
median 3,1053,0.11000000
median 3 random,1053,0.13000000
median 9,1053,0.12000000
median 9 random,1053,0.13000000
dual pivot,1053,0.07000000
insertion,1054,122.71000000
first,1054,0.11000000
random,1054,0.11000000
mid,1054,0.11000000
median 3,1054,0.11000000
median 3 random,1054,0.13000000
median 9,1054,0.11000000
median 9 random,1054,0.13000000
dual pivot,1054,0.08000000
insertion,1055,122.69000000
first,1055,0.11000000
random,1055,0.11000000
mid,1055,0.11000000
median 3,1055,0.11000000
median 3 random,1055,0.13000000
median 9,1055,0.11000000
median 9 random,1055,0.13000000
dual pivot,1055,0.07000000
insertion,1056,122.71000000
first,1056,0.10000000
random,1056,0.12000000
mid,1056,0.10000000
median 3,1056,0.11000000
median 3 random,1056,0.13000000
median 9,1056,0.11000000
median 9 random,1056,0.14000000
dual pivot,1056,0.07000000
insertion,1057,122.57000000
first,1057,0.10000000
random,1057,0.12000000
mid,1057,0.10000000
median 3,1057,0.11000000
median 3 random,1057,0.13000000
median 9,1057,0.11000000
median 9 random,1057,0.13000000
dual pivot,1057,0.08000000
insertion,1058,122.84000000
first,1058,0.11000000
random,1058,0.11000000
mid,1058,0.11000000
median 3,1058,0.11000000
median 3 random,1058,0.13000000
median 9,1058,0.11000000
median 9 random,1058,0.14000000
dual pivot,1058,0.07000000
insertion,1059,122.68000000
first,1059,0.11000000
random,1059,0.11000000
mid,1059,0.11000000
median 3,1059,0.11000000
median 3 random,1059,0.13000000
median 9,1059,0.11000000
median 9 random,1059,0.14000000
dual pivot,1059,0.07000000
insertion,1060,122.63000000
first,1060,0.11000000
random,1060,0.11000000
mid,1060,0.10000000
median 3,1060,0.11000000
median 3 random,1060,0.13000000
median 9,1060,0.11000000
median 9 random,1060,0.14000000
dual pivot,1060,0.07000000
insertion,1061,122.63000000
first,1061,0.10000000
random,1061,0.12000000
mid,1061,0.10000000
median 3,1061,0.11000000
median 3 random,1061,0.13000000
median 9,1061,0.11000000
median 9 random,1061,0.14000000
dual pivot,1061,0.07000000
insertion,1062,122.59000000
first,1062,0.11000000
random,1062,0.11000000
mid,1062,0.11000000
median 3,1062,0.11000000
median 3 random,1062,0.13000000
median 9,1062,0.11000000
median 9 random,1062,0.14000000
dual pivot,1062,0.07000000
insertion,1063,122.79000000
first,1063,0.11000000
random,1063,0.11000000
mid,1063,0.11000000
median 3,1063,0.11000000
median 3 random,1063,0.13000000
median 9,1063,0.11000000
median 9 random,1063,0.14000000
dual pivot,1063,0.07000000
insertion,1064,122.68000000
first,1064,0.11000000
random,1064,0.11000000
mid,1064,0.11000000
median 3,1064,0.11000000
median 3 random,1064,0.12000000
median 9,1064,0.12000000
median 9 random,1064,0.13000000
dual pivot,1064,0.08000000
insertion,1065,122.69000000
first,1065,0.11000000
random,1065,0.11000000
mid,1065,0.11000000
median 3,1065,0.11000000
median 3 random,1065,0.13000000
median 9,1065,0.11000000
median 9 random,1065,0.14000000
dual pivot,1065,0.07000000
insertion,1066,122.64000000
first,1066,0.11000000
random,1066,0.11000000
mid,1066,0.11000000
median 3,1066,0.11000000
median 3 random,1066,0.13000000
median 9,1066,0.11000000
median 9 random,1066,0.13000000
dual pivot,1066,0.08000000
insertion,1067,122.70000000
first,1067,0.11000000
random,1067,0.11000000
mid,1067,0.11000000
median 3,1067,0.11000000
median 3 random,1067,0.12000000
median 9,1067,0.12000000
median 9 random,1067,0.13000000
dual pivot,1067,0.07000000
insertion,1068,122.61000000
first,1068,0.10000000
random,1068,0.12000000
mid,1068,0.10000000
median 3,1068,0.11000000
median 3 random,1068,0.13000000
median 9,1068,0.11000000
median 9 random,1068,0.14000000
dual pivot,1068,0.07000000
insertion,1069,122.66000000
first,1069,0.11000000
random,1069,0.11000000
mid,1069,0.11000000
median 3,1069,0.11000000
median 3 random,1069,0.13000000
median 9,1069,0.11000000
median 9 random,1069,0.13000000
dual pivot,1069,0.08000000
insertion,1070,122.70000000
first,1070,0.10000000
random,1070,0.11000000
mid,1070,0.11000000
median 3,1070,0.11000000
median 3 random,1070,0.13000000
median 9,1070,0.11000000
median 9 random,1070,0.13000000
dual pivot,1070,0.08000000
insertion,1071,122.63000000
first,1071,0.11000000
random,1071,0.11000000
mid,1071,0.11000000
median 3,1071,0.11000000
median 3 random,1071,0.13000000
median 9,1071,0.11000000
median 9 random,1071,0.13000000
dual pivot,1071,0.08000000
insertion,1072,122.65000000
first,1072,0.11000000
random,1072,0.11000000
mid,1072,0.11000000
median 3,1072,0.11000000
median 3 random,1072,0.13000000
median 9,1072,0.11000000
median 9 random,1072,0.13000000
dual pivot,1072,0.08000000
insertion,1073,122.81000000
first,1073,0.11000000
random,1073,0.11000000
mid,1073,0.11000000
median 3,1073,0.11000000
median 3 random,1073,0.12000000
median 9,1073,0.12000000
median 9 random,1073,0.13000000
dual pivot,1073,0.08000000
insertion,1074,123.00000000
first,1074,0.11000000
random,1074,0.11000000
mid,1074,0.11000000
median 3,1074,0.11000000
median 3 random,1074,0.13000000
median 9,1074,0.11000000
median 9 random,1074,0.13000000
dual pivot,1074,0.08000000
insertion,1075,122.84000000
first,1075,0.11000000
random,1075,0.11000000
mid,1075,0.10000000
median 3,1075,0.11000000
median 3 random,1075,0.13000000
median 9,1075,0.12000000
median 9 random,1075,0.13000000
dual pivot,1075,0.07000000
insertion,1076,122.63000000
first,1076,0.10000000
random,1076,0.12000000
mid,1076,0.10000000
median 3,1076,0.11000000
median 3 random,1076,0.13000000
median 9,1076,0.12000000
median 9 random,1076,0.13000000
dual pivot,1076,0.07000000
insertion,1077,122.73000000
first,1077,0.11000000
random,1077,0.11000000
mid,1077,0.11000000
median 3,1077,0.11000000
median 3 random,1077,0.13000000
median 9,1077,0.11000000
median 9 random,1077,0.14000000
dual pivot,1077,0.07000000
insertion,1078,122.59000000
first,1078,0.11000000
random,1078,0.11000000
mid,1078,0.11000000
median 3,1078,0.10000000
median 3 random,1078,0.13000000
median 9,1078,0.12000000
median 9 random,1078,0.13000000
dual pivot,1078,0.07000000
insertion,1079,122.76000000
first,1079,0.11000000
random,1079,0.11000000
mid,1079,0.11000000
median 3,1079,0.11000000
median 3 random,1079,0.12000000
median 9,1079,0.12000000
median 9 random,1079,0.13000000
dual pivot,1079,0.07000000
insertion,1080,122.76000000
first,1080,0.11000000
random,1080,0.11000000
mid,1080,0.11000000
median 3,1080,0.11000000
median 3 random,1080,0.12000000
median 9,1080,0.12000000
median 9 random,1080,0.13000000
dual pivot,1080,0.08000000
insertion,1081,122.61000000
first,1081,0.11000000
random,1081,0.11000000
mid,1081,0.11000000
median 3,1081,0.11000000
median 3 random,1081,0.12000000
median 9,1081,0.12000000
median 9 random,1081,0.13000000
dual pivot,1081,0.07000000
insertion,1082,122.67000000
first,1082,0.11000000
random,1082,0.11000000
mid,1082,0.11000000
median 3,1082,0.11000000
median 3 random,1082,0.13000000
median 9,1082,0.11000000
median 9 random,1082,0.13000000
dual pivot,1082,0.07000000
insertion,1083,122.67000000
first,1083,0.10000000
random,1083,0.12000000
mid,1083,0.10000000
median 3,1083,0.11000000
median 3 random,1083,0.13000000
median 9,1083,0.11000000
median 9 random,1083,0.14000000
dual pivot,1083,0.07000000
insertion,1084,122.67000000
first,1084,0.11000000
random,1084,0.11000000
mid,1084,0.11000000
median 3,1084,0.11000000
median 3 random,1084,0.13000000
median 9,1084,0.11000000
median 9 random,1084,0.14000000
dual pivot,1084,0.07000000
insertion,1085,122.63000000
first,1085,0.11000000
random,1085,0.11000000
mid,1085,0.11000000
median 3,1085,0.11000000
median 3 random,1085,0.13000000
median 9,1085,0.11000000
median 9 random,1085,0.13000000
dual pivot,1085,0.08000000
insertion,1086,122.64000000
first,1086,0.10000000
random,1086,0.12000000
mid,1086,0.10000000
median 3,1086,0.11000000
median 3 random,1086,0.13000000
median 9,1086,0.12000000
median 9 random,1086,0.13000000
dual pivot,1086,0.07000000
insertion,1087,122.62000000
first,1087,0.10000000
random,1087,0.12000000
mid,1087,0.10000000
median 3,1087,0.11000000
median 3 random,1087,0.13000000
median 9,1087,0.11000000
median 9 random,1087,0.14000000
dual pivot,1087,0.07000000
insertion,1088,122.77000000
first,1088,0.10000000
random,1088,0.13000000
mid,1088,0.10000000
median 3,1088,0.11000000
median 3 random,1088,0.13000000
median 9,1088,0.12000000
median 9 random,1088,0.13000000
dual pivot,1088,0.07000000
insertion,1089,122.79000000
first,1089,0.10000000
random,1089,0.12000000
mid,1089,0.10000000
median 3,1089,0.11000000
median 3 random,1089,0.13000000
median 9,1089,0.11000000
median 9 random,1089,0.14000000
dual pivot,1089,0.07000000
insertion,1090,122.59000000
first,1090,0.10000000
random,1090,0.11000000
mid,1090,0.11000000
median 3,1090,0.11000000
median 3 random,1090,0.13000000
median 9,1090,0.11000000
median 9 random,1090,0.14000000
dual pivot,1090,0.07000000
insertion,1091,122.78000000
first,1091,0.11000000
random,1091,0.11000000
mid,1091,0.11000000
median 3,1091,0.11000000
median 3 random,1091,0.12000000
median 9,1091,0.12000000
median 9 random,1091,0.13000000
dual pivot,1091,0.08000000
insertion,1092,122.70000000
first,1092,0.11000000
random,1092,0.11000000
mid,1092,0.10000000
median 3,1092,0.11000000
median 3 random,1092,0.13000000
median 9,1092,0.11000000
median 9 random,1092,0.14000000
dual pivot,1092,0.07000000
insertion,1093,122.61000000
first,1093,0.11000000
random,1093,0.11000000
mid,1093,0.11000000
median 3,1093,0.11000000
median 3 random,1093,0.12000000
median 9,1093,0.12000000
median 9 random,1093,0.13000000
dual pivot,1093,0.08000000
insertion,1094,122.57000000
first,1094,0.11000000
random,1094,0.11000000
mid,1094,0.11000000
median 3,1094,0.11000000
median 3 random,1094,0.13000000
median 9,1094,0.11000000
median 9 random,1094,0.14000000
dual pivot,1094,0.07000000
insertion,1095,122.63000000
first,1095,0.11000000
random,1095,0.11000000
mid,1095,0.11000000
median 3,1095,0.11000000
median 3 random,1095,0.13000000
median 9,1095,0.11000000
median 9 random,1095,0.14000000
dual pivot,1095,0.07000000
insertion,1096,122.61000000
first,1096,0.10000000
random,1096,0.11000000
mid,1096,0.11000000
median 3,1096,0.11000000
median 3 random,1096,0.13000000
median 9,1096,0.11000000
median 9 random,1096,0.13000000
dual pivot,1096,0.08000000
insertion,1097,122.75000000
first,1097,0.11000000
random,1097,0.11000000
mid,1097,0.11000000
median 3,1097,0.11000000
median 3 random,1097,0.13000000
median 9,1097,0.11000000
median 9 random,1097,0.13000000
dual pivot,1097,0.08000000
insertion,1098,122.61000000
first,1098,0.11000000
random,1098,0.11000000
mid,1098,0.11000000
median 3,1098,0.11000000
median 3 random,1098,0.12000000
median 9,1098,0.12000000
median 9 random,1098,0.13000000
dual pivot,1098,0.07000000
insertion,1099,122.70000000
first,1099,0.10000000
random,1099,0.12000000
mid,1099,0.10000000
median 3,1099,0.11000000
median 3 random,1099,0.13000000
median 9,1099,0.11000000
median 9 random,1099,0.14000000
dual pivot,1099,0.07000000
insertion,1100,122.64000000
first,1100,0.11000000
random,1100,0.11000000
mid,1100,0.11000000
median 3,1100,0.11000000
median 3 random,1100,0.12000000
median 9,1100,0.12000000
median 9 random,1100,0.13000000
dual pivot,1100,0.07000000
insertion,1101,122.67000000
first,1101,0.10000000
random,1101,0.11000000
mid,1101,0.11000000
median 3,1101,0.11000000
median 3 random,1101,0.13000000
median 9,1101,0.11000000
median 9 random,1101,0.14000000
dual pivot,1101,0.07000000
insertion,1102,122.72000000
first,1102,0.11000000
random,1102,0.11000000
mid,1102,0.11000000
median 3,1102,0.11000000
median 3 random,1102,0.13000000
median 9,1102,0.12000000
median 9 random,1102,0.13000000
dual pivot,1102,0.07000000
insertion,1103,122.90000000
first,1103,0.11000000
random,1103,0.11000000
mid,1103,0.11000000
median 3,1103,0.11000000
median 3 random,1103,0.13000000
median 9,1103,0.11000000
median 9 random,1103,0.14000000
dual pivot,1103,0.07000000
insertion,1104,123.06000000
first,1104,0.11000000
random,1104,0.11000000
mid,1104,0.10000000
median 3,1104,0.11000000
median 3 random,1104,0.13000000
median 9,1104,0.12000000
median 9 random,1104,0.13000000
dual pivot,1104,0.08000000
insertion,1105,122.98000000
first,1105,0.11000000
random,1105,0.11000000
mid,1105,0.11000000
median 3,1105,0.11000000
median 3 random,1105,0.12000000
median 9,1105,0.12000000
median 9 random,1105,0.13000000
dual pivot,1105,0.07000000
insertion,1106,123.02000000
first,1106,0.10000000
random,1106,0.12000000
mid,1106,0.10000000
median 3,1106,0.11000000
median 3 random,1106,0.13000000
median 9,1106,0.11000000
median 9 random,1106,0.14000000
dual pivot,1106,0.07000000
insertion,1107,122.96000000
first,1107,0.10000000
random,1107,0.12000000
mid,1107,0.10000000
median 3,1107,0.11000000
median 3 random,1107,0.13000000
median 9,1107,0.12000000
median 9 random,1107,0.13000000
dual pivot,1107,0.07000000
insertion,1108,122.87000000
first,1108,0.10000000
random,1108,0.12000000
mid,1108,0.10000000
median 3,1108,0.11000000
median 3 random,1108,0.13000000
median 9,1108,0.12000000
median 9 random,1108,0.13000000
dual pivot,1108,0.07000000
insertion,1109,122.96000000
first,1109,0.11000000
random,1109,0.11000000
mid,1109,0.11000000
median 3,1109,0.11000000
median 3 random,1109,0.13000000
median 9,1109,0.11000000
median 9 random,1109,0.14000000
dual pivot,1109,0.07000000
insertion,1110,122.91000000
first,1110,0.11000000
random,1110,0.11000000
mid,1110,0.11000000
median 3,1110,0.11000000
median 3 random,1110,0.13000000
median 9,1110,0.11000000
median 9 random,1110,0.14000000
dual pivot,1110,0.07000000
insertion,1111,122.91000000
first,1111,0.11000000
