algorithm,instance,time
median 3 random,994,0.01000000
median 9,994,0.01000000
median 9 random,994,0.02000000
dual pivot,994,0.01000000
insertion,995,1.02000000
first,995,0.01000000
random,995,0.01000000
mid,995,0.01000000
median 3,995,0.01000000
median 3 random,995,0.02000000
median 9,995,0.01000000
median 9 random,995,0.02000000
dual pivot,995,0.01000000
insertion,996,0.99000000
first,996,0.01000000
random,996,0.01000000
mid,996,0.01000000
median 3,996,0.01000000
median 3 random,996,0.02000000
median 9,996,0.01000000
median 9 random,996,0.01000000
dual pivot,996,0.01000000
insertion,997,0.99000000
first,997,0.02000000
random,997,0.01000000
mid,997,0.01000000
median 3,997,0.01000000
median 3 random,997,0.02000000
median 9,997,0.01000000
median 9 random,997,0.01000000
dual pivot,997,0.01000000
insertion,998,1.01000000
first,998,0.01000000
random,998,0.01000000
mid,998,0.01000000
median 3,998,0.02000000
median 3 random,998,0.01000000
median 9,998,0.01000000
median 9 random,998,0.02000000
dual pivot,998,0.01000000
insertion,999,1.01000000
first,999,0.01000000
random,999,0.01000000
mid,999,0.02000000
median 3,999,0.01000000
median 3 random,999,0.01000000
median 9,999,0.01000000
median 9 random,999,0.02000000
dual pivot,999,0.01000000
insertion,1000,1.02000000
first,1000,0.01000000
random,1000,0.01000000
mid,1000,0.02000000
median 3,1000,0.01000000
median 3 random,1000,0.01000000
median 9,1000,0.01000000
median 9 random,1000,0.02000000
dual pivot,1000,0.01000000
insertion,1001,1.03000000
first,1001,0.01000000
random,1001,0.01000000
mid,1001,0.01000000
median 3,1001,0.02000000
median 3 random,1001,0.01000000
median 9,1001,0.01000000
median 9 random,1001,0.02000000
dual pivot,1001,0.01000000
insertion,1002,1.03000000
first,1002,0.01000000
random,1002,0.01000000
mid,1002,0.01000000
median 3,1002,0.02000000
median 3 random,1002,0.01000000
median 9,1002,0.01000000
median 9 random,1002,0.02000000
dual pivot,1002,0.01000000
insertion,1003,0.99000000
first,1003,0.01000000
random,1003,0.02000000
mid,1003,0.01000000
median 3,1003,0.01000000
median 3 random,1003,0.01000000
median 9,1003,0.02000000
median 9 random,1003,0.01000000
dual pivot,1003,0.01000000
insertion,1004,1.01000000
first,1004,0.01000000
random,1004,0.01000000
mid,1004,0.01000000
median 3,1004,0.00000000
median 3 random,1004,0.01000000
median 9,1004,0.01000000
median 9 random,1004,0.01000000
dual pivot,1004,0.01000000
insertion,1005,1.01000000
first,1005,0.01000000
random,1005,0.00000000
mid,1005,0.01000000
median 3,1005,0.01000000
median 3 random,1005,0.01000000
median 9,1005,0.01000000
median 9 random,1005,0.01000000
dual pivot,1005,0.01000000
insertion,1006,1.00000000
first,1006,0.01000000
random,1006,0.01000000
mid,1006,0.01000000
median 3,1006,0.01000000
median 3 random,1006,0.01000000
median 9,1006,0.00000000
median 9 random,1006,0.01000000
dual pivot,1006,0.01000000
insertion,1007,1.00000000
first,1007,0.01000000
random,1007,0.01000000
mid,1007,0.01000000
median 3,1007,0.01000000
median 3 random,1007,0.01000000
median 9,1007,0.00000000
median 9 random,1007,0.02000000
dual pivot,1007,0.00000000
insertion,1008,1.01000000
first,1008,0.00000000
random,1008,0.01000000
mid,1008,0.01000000
median 3,1008,0.01000000
median 3 random,1008,0.01000000
median 9,1008,0.01000000
median 9 random,1008,0.01000000
dual pivot,1008,0.00000000
insertion,1009,1.00000000
first,1009,0.01000000
random,1009,0.01000000
mid,1009,0.00000000
median 3,1009,0.01000000
median 3 random,1009,0.01000000
median 9,1009,0.01000000
median 9 random,1009,0.01000000
dual pivot,1009,0.01000000
insertion,1010,1.00000000
first,1010,0.01000000
random,1010,0.01000000
mid,1010,0.00000000
median 3,1010,0.01000000
median 3 random,1010,0.01000000
median 9,1010,0.01000000
median 9 random,1010,0.01000000
dual pivot,1010,0.01000000
insertion,1011,1.00000000
first,1011,0.01000000
random,1011,0.01000000
mid,1011,0.01000000
median 3,1011,0.00000000
median 3 random,1011,0.01000000
median 9,1011,0.01000000
median 9 random,1011,0.01000000
dual pivot,1011,0.01000000
insertion,1012,1.00000000
first,1012,0.01000000
random,1012,0.01000000
mid,1012,0.01000000
median 3,1012,0.01000000
median 3 random,1012,0.01000000
median 9,1012,0.01000000
median 9 random,1012,0.01000000
dual pivot,1012,0.00000000
insertion,1013,1.01000000
first,1013,0.01000000
random,1013,0.00000000
mid,1013,0.01000000
median 3,1013,0.01000000
median 3 random,1013,0.01000000
median 9,1013,0.01000000
median 9 random,1013,0.01000000
dual pivot,1013,0.01000000
insertion,1014,1.00000000
first,1014,0.01000000
random,1014,0.01000000
mid,1014,0.01000000
median 3,1014,0.00000000
median 3 random,1014,0.01000000
median 9,1014,0.01000000
median 9 random,1014,0.01000000
dual pivot,1014,0.01000000
insertion,1015,1.01000000
first,1015,0.00000000
random,1015,0.01000000
mid,1015,0.01000000
median 3,1015,0.01000000
median 3 random,1015,0.01000000
median 9,1015,0.01000000
median 9 random,1015,0.01000000
dual pivot,1015,0.00000000
insertion,1016,1.01000000
first,1016,0.00000000
random,1016,0.01000000
mid,1016,0.01000000
median 3,1016,0.01000000
median 3 random,1016,0.01000000
median 9,1016,0.01000000
median 9 random,1016,0.01000000
dual pivot,1016,0.00000000
insertion,1017,1.00000000
first,1017,0.01000000
random,1017,0.01000000
mid,1017,0.01000000
median 3,1017,0.00000000
median 3 random,1017,0.01000000
median 9,1017,0.01000000
median 9 random,1017,0.01000000
dual pivot,1017,0.01000000
insertion,1018,1.00000000
first,1018,0.01000000
random,1018,0.01000000
mid,1018,0.01000000
median 3,1018,0.00000000
median 3 random,1018,0.01000000
median 9,1018,0.01000000
median 9 random,1018,0.01000000
dual pivot,1018,0.01000000
insertion,1019,1.00000000
first,1019,0.01000000
random,1019,0.01000000
mid,1019,0.00000000
median 3,1019,0.01000000
median 3 random,1019,0.01000000
median 9,1019,0.01000000
median 9 random,1019,0.01000000
dual pivot,1019,0.01000000
insertion,1020,1.00000000
first,1020,0.01000000
random,1020,0.00000000
mid,1020,0.01000000
median 3,1020,0.01000000
median 3 random,1020,0.01000000
median 9,1020,0.01000000
median 9 random,1020,0.01000000
dual pivot,1020,0.01000000
insertion,1021,1.00000000
first,1021,0.01000000
random,1021,0.00000000
mid,1021,0.01000000
median 3,1021,0.01000000
median 3 random,1021,0.01000000
median 9,1021,0.01000000
median 9 random,1021,0.01000000
dual pivot,1021,0.01000000
insertion,1022,1.00000000
first,1022,0.01000000
random,1022,0.01000000
mid,1022,0.00000000
median 3,1022,0.01000000
median 3 random,1022,0.01000000
median 9,1022,0.01000000
median 9 random,1022,0.01000000
dual pivot,1022,0.01000000
insertion,1023,1.00000000
first,1023,0.01000000
random,1023,0.01000000
mid,1023,0.01000000
median 3,1023,0.01000000
median 3 random,1023,0.01000000
median 9,1023,0.00000000
median 9 random,1023,0.01000000
dual pivot,1023,0.01000000
insertion,1024,1.00000000
first,1024,0.01000000
random,1024,0.01000000
mid,1024,0.01000000
median 3,1024,0.01000000
median 3 random,1024,0.01000000
median 9,1024,0.01000000
median 9 random,1024,0.01000000
dual pivot,1024,0.00000000
insertion,1025,1.01000000
first,1025,0.00000000
random,1025,0.01000000
mid,1025,0.01000000
median 3,1025,0.01000000
median 3 random,1025,0.01000000
median 9,1025,0.01000000
median 9 random,1025,0.01000000
dual pivot,1025,0.00000000
insertion,1026,1.01000000
first,1026,0.01000000
random,1026,0.00000000
mid,1026,0.01000000
median 3,1026,0.01000000
median 3 random,1026,0.01000000
median 9,1026,0.01000000
median 9 random,1026,0.01000000
dual pivot,1026,0.01000000
insertion,1027,1.00000000
first,1027,0.01000000
random,1027,0.01000000
mid,1027,0.01000000
median 3,1027,0.01000000
median 3 random,1027,0.01000000
median 9,1027,0.01000000
median 9 random,1027,0.01000000
dual pivot,1027,0.00000000
insertion,1028,1.01000000
first,1028,0.01000000
random,1028,0.00000000
mid,1028,0.01000000
median 3,1028,0.01000000
median 3 random,1028,0.01000000
median 9,1028,0.01000000
median 9 random,1028,0.01000000
dual pivot,1028,0.01000000
insertion,1029,1.00000000
first,1029,0.01000000
random,1029,0.01000000
mid,1029,0.01000000
median 3,1029,0.00000000
median 3 random,1029,0.01000000
median 9,1029,0.01000000
median 9 random,1029,0.01000000
dual pivot,1029,0.01000000
insertion,1030,1.00000000
first,1030,0.01000000
random,1030,0.01000000
mid,1030,0.00000000
median 3,1030,0.01000000
median 3 random,1030,0.01000000
median 9,1030,0.01000000
median 9 random,1030,0.01000000
dual pivot,1030,0.01000000
insertion,1031,1.00000000
first,1031,0.01000000
random,1031,0.00000000
mid,1031,0.01000000
median 3,1031,0.01000000
median 3 random,1031,0.01000000
median 9,1031,0.01000000
median 9 random,1031,0.01000000
dual pivot,1031,0.01000000
insertion,1032,1.00000000
first,1032,0.01000000
random,1032,0.00000000
mid,1032,0.01000000
median 3,1032,0.01000000
median 3 random,1032,0.01000000
median 9,1032,0.01000000
median 9 random,1032,0.01000000
dual pivot,1032,0.01000000
insertion,1033,1.00000000
first,1033,0.00000000
random,1033,0.01000000
mid,1033,0.01000000
median 3,1033,0.01000000
median 3 random,1033,0.01000000
median 9,1033,0.01000000
median 9 random,1033,0.01000000
dual pivot,1033,0.00000000
insertion,1034,1.00000000
first,1034,0.01000000
random,1034,0.00000000
mid,1034,0.01000000
median 3,1034,0.01000000
median 3 random,1034,0.01000000
median 9,1034,0.01000000
median 9 random,1034,0.01000000
dual pivot,1034,0.01000000
insertion,1035,1.00000000
first,1035,0.01000000
random,1035,0.01000000
mid,1035,0.00000000
median 3,1035,0.01000000
median 3 random,1035,0.01000000
median 9,1035,0.01000000
median 9 random,1035,0.01000000
dual pivot,1035,0.01000000
insertion,1036,1.00000000
first,1036,0.01000000
random,1036,0.01000000
mid,1036,0.00000000
median 3,1036,0.01000000
median 3 random,1036,0.01000000
median 9,1036,0.01000000
median 9 random,1036,0.01000000
dual pivot,1036,0.01000000
insertion,1037,1.00000000
first,1037,0.01000000
random,1037,0.01000000
mid,1037,0.00000000
median 3,1037,0.01000000
median 3 random,1037,0.01000000
median 9,1037,0.01000000
median 9 random,1037,0.01000000
dual pivot,1037,0.01000000
insertion,1038,1.00000000
first,1038,0.01000000
random,1038,0.01000000
mid,1038,0.01000000
median 3,1038,0.01000000
median 3 random,1038,0.01000000
median 9,1038,0.01000000
median 9 random,1038,0.01000000
dual pivot,1038,0.00000000
insertion,1039,1.01000000
first,1039,0.00000000
random,1039,0.01000000
mid,1039,0.01000000
median 3,1039,0.01000000
median 3 random,1039,0.01000000
median 9,1039,0.01000000
median 9 random,1039,0.01000000
dual pivot,1039,0.00000000
insertion,1040,1.01000000
first,1040,0.00000000
random,1040,0.01000000
mid,1040,0.01000000
median 3,1040,0.01000000
median 3 random,1040,0.01000000
median 9,1040,0.01000000
median 9 random,1040,0.01000000
dual pivot,1040,0.01000000
insertion,1041,1.00000000
first,1041,0.01000000
random,1041,0.00000000
mid,1041,0.01000000
median 3,1041,0.01000000
median 3 random,1041,0.01000000
median 9,1041,0.01000000
median 9 random,1041,0.01000000
dual pivot,1041,0.01000000
insertion,1042,1.00000000
first,1042,0.00000000
random,1042,0.01000000
mid,1042,0.01000000
median 3,1042,0.01000000
median 3 random,1042,0.01000000
median 9,1042,0.01000000
median 9 random,1042,0.01000000
dual pivot,1042,0.00000000
insertion,1043,1.00000000
first,1043,0.01000000
random,1043,0.01000000
mid,1043,0.01000000
median 3,1043,0.01000000
median 3 random,1043,0.01000000
median 9,1043,0.01000000
median 9 random,1043,0.01000000
dual pivot,1043,0.00000000
insertion,1044,1.00000000
first,1044,0.01000000
random,1044,0.01000000
mid,1044,0.01000000
median 3,1044,0.01000000
median 3 random,1044,0.01000000
median 9,1044,0.00000000
median 9 random,1044,0.02000000
dual pivot,1044,0.00000000
insertion,1045,1.00000000
first,1045,0.01000000
random,1045,0.01000000
mid,1045,0.01000000
median 3,1045,0.01000000
median 3 random,1045,0.01000000
median 9,1045,0.01000000
median 9 random,1045,0.01000000
dual pivot,1045,0.00000000
insertion,1046,1.00000000
first,1046,0.01000000
random,1046,0.01000000
mid,1046,0.01000000
median 3,1046,0.01000000
median 3 random,1046,0.01000000
median 9,1046,0.01000000
median 9 random,1046,0.01000000
dual pivot,1046,0.00000000
insertion,1047,1.00000000
first,1047,0.01000000
random,1047,0.01000000
mid,1047,0.01000000
median 3,1047,0.01000000
median 3 random,1047,0.01000000
median 9,1047,0.01000000
median 9 random,1047,0.01000000
dual pivot,1047,0.00000000
insertion,1048,1.00000000
first,1048,0.01000000
random,1048,0.01000000
mid,1048,0.01000000
median 3,1048,0.01000000
median 3 random,1048,0.01000000
median 9,1048,0.01000000
median 9 random,1048,0.01000000
dual pivot,1048,0.00000000
insertion,1049,1.01000000
first,1049,0.01000000
random,1049,0.00000000
mid,1049,0.01000000
median 3,1049,0.01000000
median 3 random,1049,0.01000000
median 9,1049,0.01000000
median 9 random,1049,0.01000000
dual pivot,1049,0.01000000
insertion,1050,1.00000000
first,1050,0.01000000
random,1050,0.01000000
mid,1050,0.01000000
median 3,1050,0.00000000
median 3 random,1050,0.00000000
median 9,1050,0.01000000
median 9 random,1050,0.01000000
dual pivot,1050,0.01000000
insertion,1051,1.00000000
first,1051,0.01000000
random,1051,0.01000000
mid,1051,0.01000000
median 3,1051,0.01000000
median 3 random,1051,0.01000000
median 9,1051,0.01000000
median 9 random,1051,0.01000000
dual pivot,1051,0.00000000
insertion,1052,1.01000000
first,1052,0.00000000
random,1052,0.00000000
mid,1052,0.01000000
median 3,1052,0.01000000
median 3 random,1052,0.01000000
median 9,1052,0.01000000
median 9 random,1052,0.01000000
dual pivot,1052,0.01000000
insertion,1053,1.00000000
first,1053,0.01000000
random,1053,0.00000000
mid,1053,0.01000000
median 3,1053,0.01000000
median 3 random,1053,0.01000000
median 9,1053,0.01000000
median 9 random,1053,0.01000000
dual pivot,1053,0.01000000
insertion,1054,1.00000000
first,1054,0.00000000
random,1054,0.01000000
mid,1054,0.01000000
median 3,1054,0.01000000
median 3 random,1054,0.01000000
median 9,1054,0.01000000
median 9 random,1054,0.01000000
dual pivot,1054,0.00000000
insertion,1055,0.99000000
first,1055,0.01000000
random,1055,0.01000000
mid,1055,0.01000000
median 3,1055,0.01000000
median 3 random,1055,0.01000000
median 9,1055,0.01000000
median 9 random,1055,0.01000000
dual pivot,1055,0.00000000
insertion,1056,1.00000000
first,1056,0.01000000
random,1056,0.01000000
mid,1056,0.01000000
median 3,1056,0.01000000
median 3 random,1056,0.01000000
median 9,1056,0.01000000
median 9 random,1056,0.01000000
dual pivot,1056,0.00000000
insertion,1057,1.01000000
first,1057,0.00000000
random,1057,0.01000000
mid,1057,0.01000000
median 3,1057,0.01000000
median 3 random,1057,0.01000000
median 9,1057,0.01000000
median 9 random,1057,0.01000000
dual pivot,1057,0.01000000
insertion,1058,1.00000000
first,1058,0.01000000
random,1058,0.00000000
mid,1058,0.01000000
median 3,1058,0.01000000
median 3 random,1058,0.01000000
median 9,1058,0.01000000
median 9 random,1058,0.01000000
dual pivot,1058,0.01000000
insertion,1059,1.00000000
first,1059,0.01000000
random,1059,0.00000000
mid,1059,0.01000000
median 3,1059,0.01000000
median 3 random,1059,0.01000000
median 9,1059,0.01000000
median 9 random,1059,0.01000000
dual pivot,1059,0.01000000
insertion,1060,1.00000000
first,1060,0.01000000
random,1060,0.01000000
mid,1060,0.01000000
median 3,1060,0.00000000
median 3 random,1060,0.01000000
median 9,1060,0.01000000
median 9 random,1060,0.01000000
dual pivot,1060,0.01000000
insertion,1061,1.00000000
first,1061,0.01000000
random,1061,0.01000000
mid,1061,0.01000000
median 3,1061,0.01000000
median 3 random,1061,0.01000000
median 9,1061,0.01000000
median 9 random,1061,0.01000000
dual pivot,1061,0.00000000
insertion,1062,1.01000000
first,1062,0.00000000
random,1062,0.01000000
mid,1062,0.01000000
median 3,1062,0.01000000
median 3 random,1062,0.01000000
median 9,1062,0.01000000
median 9 random,1062,0.01000000
dual pivot,1062,0.00000000
insertion,1063,1.00000000
first,1063,0.01000000
random,1063,0.00000000
mid,1063,0.01000000
median 3,1063,0.01000000
median 3 random,1063,0.01000000
median 9,1063,0.01000000
median 9 random,1063,0.01000000
dual pivot,1063,0.01000000
insertion,1064,1.00000000
first,1064,0.01000000
random,1064,0.01000000
mid,1064,0.00000000
median 3,1064,0.01000000
median 3 random,1064,0.01000000
median 9,1064,0.01000000
median 9 random,1064,0.01000000
dual pivot,1064,0.01000000
insertion,1065,1.00000000
first,1065,0.00000000
random,1065,0.01000000
mid,1065,0.01000000
